根词名称,行业词数量,长尾词数量
拖链电缆,300,1652
振筛机,258,1998
格栅机,557,4369
dtt,187,4764
霉菌培养箱,289,836
超声波热量表,270,1423
容重器,180,911
加料,254,16249
计重,209,9438
水份测定仪,275,963
聚氯化铝,878,12749
双壁,793,37224
变频恒压供水,475,4790
光开关,610,30465
搅拌桶,184,2939
激光干涉仪,204,1710
石墨盘根,223,1344
nachi,770,3142
防尘圈,230,3710
凯氏定氮,943,6832
温压,624,9807
安防报警,247,3395
特种电缆,211,3722
售后服务承诺,176,17576
阀门价格,500,6349
纤维球,294,4529
热油泵,418,2210
人工气候箱,307,850
手术室净化,177,2730
风量罩,309,2132
油滤芯,693,51929
ycw,199,2071
色谱分析仪,299,1088
水泵变频器,390,4624
电缆生产厂家,324,2964
微型电机,685,12616
防火保温板,182,3345
fpc连接器,173,1336
高压软管,285,4324
自整定,161,2227
耐火电缆,225,3088
直阻,421,7962
涡轮减速机,339,2306
有害气体检测,190,1567
带式干燥机,192,1364
紫外线杀菌器,195,978
上仪,1049,104934
承装,374,22534
rtk测量,274,7095
哈纳,247,13074
液压齿轮泵,206,1947
桶泵,445,4116
北京北,220,152668
明渠流量计,260,1271
湘仪离心机,365,968
空压机保养,428,4587
磅称,718,3940
邵氏硬度计,219,1449
工业废气,293,7044
吸附式干燥机,234,1277
动力配电箱,267,3318
保温套,192,5357
洁净服,197,4237
活塞式压缩机,201,3177
柱上开关,173,2490
精密压力表,260,1456
封闭液,136,2075
电动截止阀,276,1002
吸干机,160,1453
电机减速机,535,6986
拍门,317,9340
sbw,120,1568
边压,145,10606
液压油滤芯,226,1581
buchi,214,639
自动点胶机,214,2802
高压柱塞泵,221,2217
防火岩棉,486,6145
碰焊机,125,4035
润滑油泵,165,2373
操作箱,700,16948
光纤连接器,254,2839
普源,369,35965
篮式过滤器,223,1145
图像分析,285,9733
核酸提取仪,229,1315
仓顶除尘器,312,1358
三垦变频器,237,1210
柱后,298,41941
仪表电缆,302,2198
耐震,685,3471
空调过滤网,115,9249
离心式压缩机,121,2710
机房监控,675,6259
奥泰,225,52480
刹车电机,660,9235
流量计价格,628,2047
隔膜真空泵,253,803
科晶,237,29293
煤炭化验,260,2613
细菌内毒素,131,4387
qsa,171,2547
亮度计,223,846
充电ic,253,7028
补偿柜,637,11669
取样阀,227,1489
压力继电器,253,2332
人体成分,138,7595
滤棉,981,31732
电子皮带秤,200,1760
尼通,259,11818
电缆价格表,208,4347
吸沙泵,204,2041
地下管线,376,14548
防火隔离带,126,4406
表面电阻,379,3109
油泵电机,283,3892
仪器维修,379,7190
液压接头,540,8174
管道过滤器,301,3232
初效过滤器,293,2089
电子秤校准,274,2939
安防产品,117,3761
热导,247,4765
气浮设备,193,1317
穿刺线夹,218,3732
电动试压泵,211,1341
苏木素,134,1880
smc电磁阀,424,1641
探测仪器,230,1961
交流稳压器,297,1848
静态混合器,202,1473
lenze,174,1157
洁净棚,214,1161
排烟阀,176,9718
仪器校验,318,3124
lonza,155,773
沙子烘干机,77,657
磁选,206,3280
细胞培养箱,204,1091
三阀组,250,1221
普兰德,201,3189
斜管沉淀池,227,2239
显微硬度计,324,1116
开关厂,193,11755
阻燃电线,227,5866
轴流式,305,5526
计价格,2003,25186
检测管,927,30349
功率分析仪,289,1270
明杆闸阀,296,1887
卡规,225,14711
滤毒盒,190,2745
不锈钢管件,130,3511
电子鼻,153,4563
高压电器,118,4041
比表面,1479,19107
吉尔森,205,1392
虹润,285,3735
游泳池水处理,166,1124
蒸发皿,147,3717
徕卡显微镜,527,1552
压力校验仪,298,786
无功补偿装置,285,2867
钢丝软管,200,4556
湿热试验箱,289,705
压缩机型号,334,3942
振动时效,242,1095
低温阀门,299,1525
循环水系统,155,3488
锚杆钻机,210,2683
辐射检测仪,396,2116
正弦波逆变器,150,2618
牛血清白蛋白,167,1471
盖米,342,67621
数字温度计,268,3353
自净,198,6560
辐照度,185,2568
荧光法,193,3559
供料,270,8412
上海人民电器,166,1744
冰水,394,48298
厚度测量,542,9517
小水泵,158,3320
细胞转染,253,5845
保温管道,286,4547
医用离心机,277,1032
浆泵,4215,39378
双光束,186,860
相序保护器,187,1746
串联电抗器,235,1593
称重显示器,224,1399
vd4,145,1458
拉力测试仪,231,990
文本显示器,220,1701
鸟牌,173,19250
电子器件,121,10127
制样机,228,2863
电磁泵,493,4627
蔡司三坐标,249,1200
化机,3080,158115
中达电通,100,1175
减速机厂,182,3895
流量积算仪,267,1521
LED屏,9029,269694
锅炉水处理,326,5040
有机氯,120,4933
电子水表,307,2818
双吸离心泵,261,1788
PH计,3828,23484
钨灯,240,2517
四方变频器,190,1324
燃气电磁阀,354,3973
松下电机,179,1906
屏蔽双绞线,248,3476
接地端子,174,5061
直流马达,166,4285
雪花制冰机,200,1257
双色水位计,205,1155
螺杆真空泵,218,1630
常压锅炉,291,8899
细胞培养板,248,1338
数字矩阵,235,3300
文丘里管,194,1744
原子吸收仪,789,4471
负压表,280,3179
安全阀校验,314,4668
胀紧套,161,1913
开关按钮,1025,29318
防火隔板,121,1564
选粉机,119,2963
单道,178,25410
空压机储气罐,307,3099
齿轮减速电机,273,1838
陶氏膜,483,4475
上海精密,607,15946
日立空压机,219,836
带电显示器,186,2294
水泵配件,269,4617
莱特莱德,178,1834
旋转式压片机,157,871
普析通用,202,709
试验器,4736,44029
圆盘式,186,2742
真密度,250,2029
油分离器,215,4181
环保技术,182,23202
工器具,301,19908
振动试验台,225,946
防火堵料,282,3240
设备网,1064,54820
气密性试验,212,3350
日本横河,224,1099
晶振封装,353,2112
加压水泵,220,3426
温湿度仪,1406,5974
液体流量计,500,2028
软密封蝶阀,279,954
报告基因,146,1851
可视对讲系统,172,3313
蒸发结晶,133,4066
脉冲控制仪,256,1474
液压工具,122,2096
空气采样器,341,1078
厌氧反应器,138,2350
自动转换开关,199,2151
诺冠,253,9533
塑料储罐,141,841
钢带波纹管,250,3199
冷却塔风机,126,1828
yb3,193,1140
欧姆表,166,6393
防爆接线箱,237,926
pvdf膜,294,3955
不锈钢弯头,200,5171
热脱,293,14201
伟创变频器,163,1373
环保设备公司,1154,39114
除尘袋,5989,48265
焊接烟尘,373,3492
螺杆冷水机,223,1537
华科技,374,46771
双向电泳,164,979
防潮柜,193,4444
除尘器设备,321,1886
甲烷传感器,244,2517
石英砂过滤器,250,1674
谐波减速器,176,2660
介电强度,194,1497
防爆摄像机,284,1359
光伏电缆,211,3613
松下焊机,580,4606
干雾,140,6303
溶剂萃取,157,1451
轨道衡,171,2065
汽车传感器,900,21230
等离子清洗机,192,878
进口阀门,447,2204
端子线,493,11352
气动液压,156,3174
爬片,175,3904
探针台,198,1279
计测,1647,30504
水环泵,1636,8994
真空箱,170,1675
防腐设备,106,2173
光纤终端盒,171,1841
偏心蝶阀,484,2255
泄漏检测仪,225,906
微机保护装置,266,2880
三螺杆泵,226,843
发电电焊机,238,1011
气密性检测,271,3877
检测服务,230,23340
上海凯泉,234,2843
电器开关,832,22779
监控报警,490,11677
测长仪,247,2093
美天旎,107,622
刻锐,150,3104
尾气分析仪,191,1231
砂泵,598,7174
离心机厂家,443,2008
噪音计,212,1118
冷冻式干燥机,239,2173
上海阀门,2946,18337
离心浓缩,258,1187
阀门销售,296,3868
断路器价格,478,3147
万分之一天平,213,1637
钢闸门,246,7418
聚氨酯复合板,165,1444
离心鼓风机,186,2566
电磁感应加热,161,1596
可曲挠,102,1052
卡箍式,196,2391
射流风机,182,1440
微断,184,29773
乌氏粘度计,201,1284
校验台,358,2626
脱色摇床,242,435
度仪,15754,161090
无阀,145,2274
led大屏幕,237,4965
快插接头,157,2255
过滤器原理,474,4037
电极法,164,3460
高压负荷开关,241,2174
电容电阻,825,27065
磨抛机,526,7326
比重瓶,172,2757
称重软件,294,2513
墒情,164,1993
抽气泵,153,2041
月旭,114,4197
活塞泵,376,5334
微量注射泵,139,1658
广陆,141,5816
mve,247,1263
伟肯,184,1989
机柜空调,190,3203
喷吹,290,9583
诱导风机,142,1723
油槽,218,7976
蛋白酶抑制剂,157,1899
酚醛保温板,164,1663
近红外光谱仪,218,732
叠螺机,449,3304
雾度,367,17729
填料密封,292,2225
溴化锂机组,188,4650
电机碳刷,333,10139
光学仪器厂,138,1465
药品柜,186,3132
吉天,173,101980
活性炭过滤,722,7343
标准机柜,267,4210
atv3,9,226
绝压,259,3224
扇风机,154,2371
电子罗盘,157,6175
滚子轴承,814,15478
微雾,328,12181
双吸,849,22735
热流,1028,41272
雅马哈贴片机,167,1439
莱宝真空泵,264,877
重金属检测仪,258,854
推力球轴承,102,2576
高剪切,231,1229
水冷却,419,12858
旋振筛,127,844
天然气流量计,245,1112
反应釜厂家,347,1540
直线筛,116,732
温湿度变送器,234,751
抽滤装置,275,1606
加药设备,212,1567
沪工,178,11452
电气仪表,244,5424
电缆线价格,109,3053
安防网,85,887
端子台,152,2060
远程监控系统,203,4559
电缆电线,2463,83326
钢芯,1162,39695
密集型母线槽,211,1675
热过载继电器,200,1923
气缸型号,292,2746
振实,469,6346
闸阀型号,367,2233
砂浆泵,197,3413
测氧仪,1986,10432
脱硫设备,276,6033
贝克曼库尔特,109,628
shz,180,1291
故障检测,496,17768
高频电源,417,6204
电磁制动器,165,1627
玻璃管液位计,208,781
压敏,206,10113
欧姆龙继电器,562,3095
拉铆枪,151,3152
1553b,85,1621
橡胶垫片,201,2417
手术显微镜,190,3588
奥立龙,208,638
血球分析仪,169,1496
缠绕垫片,386,3367
一步法,116,2798
仪器信息网,184,1075
电磁阀厂家,327,1774
伴热管,193,1721
排水器,251,3722
高压清洗泵,244,1698
独石电容,146,1962
压延机,113,2457
铸铁砝码,228,497
套筒补偿器,170,1405
十六烷基三,161,767
金属检测仪,628,3035
福禄克万用表,372,2606
电表厂,174,1998
模块电源,174,2300
上海博迅,200,523
冷冻机组,117,2985
玻璃棉毡,407,2795
热量计,369,13724
电涌,506,12250
点型,344,56316
烟雾探测器,168,1869
气控阀,353,4388
提取罐,191,2383
贮罐,158,5618
冷凝水回收,195,1186
光纤光缆,292,6727
安检x光机,132,3368
农残检测,624,11650
晶振电路,115,5691
挡板门,136,1004
防爆设备,127,2468
过滤罐,258,3604
焊接平台,158,2190
暗杆闸阀,364,1820
锰砂滤料,208,620
高压均质机,182,1037
滤芯厂家,404,3423
粉尘采样器,204,688
t型槽,182,4039
油雾器,519,16935
接触器型号,316,2849
曝气管,163,2778
检流计,169,1350
层流罩,206,1448
污水净化,75,3042
dlp大屏,48,890
胀套,288,7422
明伟,116,52119
诊断试剂盒,114,1668
喷雾加湿,131,863
空调温控器,142,3140
电子探针,81,1481
耐破,381,6235
计数板,418,19346
测绘仪,1224,15088
过滤减压阀,260,1511
稀油站,130,2131
自力式调节阀,372,1570
带座轴承,137,5541
网线测试仪,207,2121
电磁阀型号,436,2303
梅特勒天平,604,2011
东元变频器,246,1189
数显仪表,283,1531
兽用b超,214,929
明纬开关电源,202,1151
防爆认证,198,2287
eps电源,333,3893
干变,206,26212
q11f,122,569
滤光,1689,11190
视频编码器,154,2967
硬齿面减速机,163,1072
封片,199,4505
智能传感器,423,6113
阀岛,359,3026
电站阀门,214,1351
压差旁通阀,180,1329
质量流量,1999,13682
防雷公司,81,1538
聚氨酯发泡机,154,1113
法兰阀门,538,7391
气动冲床,161,3505
连接器厂家,235,2487
生物科技公司,1265,275765
超声波设备,446,4548
tbe,84,2024
防爆按钮,359,2282
流量变送器,184,873
旋转气缸,250,3256
发格,190,130252
立式管道泵,235,1267
脉冲电磁阀,244,1857
直流减速电机,252,2375
大屏拼接,232,3017
低温试验箱,1424,3610
奥托尼克斯,179,648
广口瓶,144,5211
手动球阀,330,1866
高度规,176,2554
软管泵,337,2719
流量计原理,729,3723
恒温水槽,294,1193
纯水系统,269,1913
过滤材料,185,7292
不锈钢泵,1754,8110
脱水设备,278,2636
防雷模块,204,1783
烘干机厂家,271,2612
粉碎机价格,291,4333
免疫印迹,119,2554
燃气发电机,209,3841
集尘器,156,2576
继电保护装置,135,2357
城市污水,194,16146
节能电机,434,5709
排母,749,28696
差压表,870,5587
减速马达,197,2045
环保水处理,290,9390
架空电缆,143,3120
闪蒸干燥机,150,892
二次供水设备,185,3016
风机箱,240,4652
恒温水箱,182,1065
阀门标准,949,8675
不锈钢潜水泵,236,1257
检针机,98,2157
热重分析仪,192,1216
数码显微镜,303,1583
谐振器,149,3154
汽油水泵,114,2193
高低压开关柜,147,2273
明杆,411,7932
显微镜价格,589,2469
血流变,128,7131
常熟开关,201,2973
离心机价格,422,1718
负载箱,243,1993
晟邦,208,7585
反渗透水处理,143,961
空压机厂家,350,3555
罗茨流量计,200,1174
电阻表,693,6621
rae,62,3853
灰库,152,9331
热能表,180,1798
仪表箱,485,5667
读数显微镜,196,1357
自动旋光仪,230,726
循环水真空泵,379,1592
阀位,2414,21698
卸料阀,183,997
弹性座封闸阀,195,650
真空上料机,164,1010
机械格栅,177,1809
相序表,315,2579
金属缠绕垫,410,3985
红外分析仪,842,3112
燃煤蒸汽锅炉,140,1764
直流风扇,115,2777
升降式,304,6619
单相电动机,106,3899
气压传感器,520,9103
科尔摩根,119,903
空气幕,134,2366
液压滤芯,191,1318
阀门行业,265,1865
沸煮,282,21550
曝气生物滤池,122,2013
喷雾降尘,211,1881
调压箱,260,5459
楔式,226,1670
叠加器,153,3996
鲍尔环,225,1547
球阀门,415,3382
赶酸,181,1559
氏硬度,4495,40957
jumo,185,878
边墙,236,29527
密度梯度,106,1760
液控单向阀,160,1451
维氏,1244,28179
快速连接器,167,2353
卷管器,117,1447
电感封装,366,2460
程序控制器,104,2072
烟囱维修,266,878
绕线电阻,229,2612
标准气体,384,12037
焊接烟尘净化,188,736
连华,170,11847
化工填料,133,784
双液,908,36859
光控开关,217,4614
脱水筛,171,1941
雷泰,206,22636
螺杆式压缩机,267,3337
细胞库,136,8914
阀门电动装置,202,881
高速摄像机,229,2612
三通调节阀,282,1071
悬式绝缘子,190,2131
方箱,254,27072
博日,198,22016
解列,108,6835
污水处理系统,122,4257
活性炭厂家,428,3625
巴固,158,13318
水泵控制器,379,4476
电池测试,1534,27966
线缆厂,63,2876
测力传感器,248,1119
中国安防,170,2463
片冰机,154,2052
步进马达,133,3052
防爆管,399,7091
岩棉板价格,279,1930
电机修理,153,6647
瓷球,250,5762
反应罐,232,2181
振动机,277,6528
辐射仪,269,1414
研磨器,200,4966
探宝器,120,1670
粒度分析,582,3978
气动执行机构,269,1490
电机保护,1450,22341
张力控制器,183,1452
电池板,783,27489
接线端子排,226,2614
洗瓶,878,73748
机房精密空调,144,2278
调度绞车,104,2413
dzw,202,1233
气象色谱仪,147,1126
超声仪,312,3039
振荡培养箱,219,387
普旭真空泵,197,586
医用冷藏箱,201,1150
自动气象站,176,1317
三相稳压器,335,2448
用泵,3946,67110
多功能仪表,433,3846
球型摄像机,99,1334
温控仪表,187,1733
绝缘电缆,1578,24114
pelco,87,746
超速离心机,168,701
地质雷达,141,3366
曝气头,110,1753
电磁阀价格,289,2770
钢丝管,393,14375
污水处理公司,260,10665
散热风机,123,1480
取压,274,5423
除尘滤筒,650,4010
时控,1387,60480
阻火包,119,1363
二极管型号,343,3905
能耗监测,101,2330
保温板价格,271,3332
电蒸汽锅炉,121,1688
仪电,4087,66231
自洁消毒器,130,774
压力表型号,263,1588
阀门管件,184,3850
标养箱,164,1275
dsx,153,1985
电机公司,1753,67557
蒸馏水机,151,1656
空气干燥机,198,1689
震荡器,209,3392
继电,1928,48322
配电箱厂家,268,3660
红外检测,790,9963
三偏心蝶阀,229,1116
电机变频器,148,2087
大理石平台,191,2067
弹簧式安全阀,349,1718
金属检测,1631,24131
工业加湿器,291,1213
氧气分析仪,217,850
广一,264,78128
天然气压缩机,94,1544
布水器,107,3294
多介质过滤器,172,1765
张力传感器,233,1371
辐射计,161,988
保偏,101,2444
放空阀,205,2199
台安变频器,232,1097
美标法兰,339,3484
铝电解电容器,110,1370
中开泵,160,1483
排沙,168,26118
生命探测仪,150,1450
崩解仪,233,1063
开口闪点,203,1151
电解质分析仪,133,1226
界面张力,238,2068
固相微萃取,152,958
重锤式,234,1849
喷雾设备,458,3790
三相电度表,381,5225
光学平台,180,1132
圆柱度,217,7846
光阑,157,2300
voc检测,502,3423
挺度,208,3295
同轴连接器,140,1335
手摇泵,143,1691
d2008,131,1149
凯氏,1127,9561
风淋门,161,748
机械磅秤,163,783
体积电阻率,168,1491
温度测试,846,16159
宇泰,74,22740
电加热棒,141,2182
电机驱动器,819,12075
污泥压滤机,250,1565
水阻柜,187,1287
丁腈手套,137,2537
步进电动机,107,2541
频闪仪,185,637
单座,376,3740
充油,280,37224
相差显微镜,164,929
气动隔膜阀,241,887
pfu,114,1699
信号转换器,194,1790
除湿干燥机,143,987
单冲压片机,152,587
协议转换器,135,1383
安全滑触线,190,1009
德国凯驰,112,1445
驱动器维修,296,1862
渗透压仪,280,1011
水净化设备,161,1609
温度仪,4419,31875
干泵,571,4165
热计量,339,8696
污水处理工程,96,6783
微波干燥,289,3129
氧氮,596,26342
研钵,228,2311
万向轴,730,12011
深度尺,295,5516
缺陷检测,194,5337
宁波新芝,184,1115
矩阵切换器,270,940
抑菌圈,113,2309
衬氟阀门,203,710
离子交换器,255,2932
厢式压滤机,186,1042
电子秤价格,294,2594
气动接头,355,4027
天然气阀门,144,3303
高效电机,373,3074
光泽度仪,276,1148
jzq,118,2376
层流手术室,170,3134
恒湿,3538,21945
针规,236,1915
反冲洗过滤器,147,1443
德力西开关,374,7661
多圈,163,4525
硅钼棒,128,831
颗粒计数器,192,650
磁粉探伤仪,163,1067
实验室装修,124,3516
动环,302,20259
气相色谱分析,128,1469
