根词名称,行业词数量,长尾词数量
s12302,6,18
opa355,7,15
20au,5,26
17358,78,835
oz9910,7,35
at28c010,3,5
104f,6,72
ib0505ls,7,18
ra8803,7,22
sg3525ap,7,31
43025,8,102
221j,6,54
475k,9,91
lm2940cs,5,10
buf634p,7,16
csd18532,8,19
fb2012,5,10
10bq015,7,20
mc33172,9,20
nds331n,4,15
4274GV50,7,11
2n4416,7,17
k2608,7,53
rtl8703as,8,15
stp60nf06,6,12
ams1084cm,7,20
sht25,7,39
au9560,4,16
byv29x600,8,13
ip175d,7,17
msc5511,7,14
op2277,7,17
0p07cp,8,33
sn9c291,7,12
xep100,7,120
sm1628,7,35
rs1d,8,24
la7876n,9,47
mp3302,7,59
ry24w,2,10
53125,23,92
r8025ac,8,32
20n06,7,33
hy3010,7,47
cm1801b,9,25
mt47h32m16,4,10
wbc1,4,184
aon7534,6,10
c8051f023,7,28
tk8p65w,7,52
74lvth245,7,8
a09n03n,7,23
1n4761a,7,11
mc7815ct,9,18
kbl06,7,31
atxmega32a4u,5,5
hef4069ubt,7,23
h5du2562gtr,6,8
sn74ls247n,6,12
bf494,6,34
hcb2012kf,7,15
ap1084,6,16
93c46wp,7,11
3063b,5,12
mp24830,7,28
ov00788,6,10
drv8844,7,20
es3d,7,25
mc14052b,7,10
2sc3423,5,18
gp2s,5,11
mcp1702t,5,10
lm1084is,5,10
mc14011,7,15
js28f640,7,8
tas1020b,7,21
258a,6,109
xr16c854,7,22
tw2865,7,18
ym3623,7,21
c8051f921,7,9
sc1223k,4,29
mt6261ma,7,26
pt12311,7,33
njm2626,1,10
ada4851,1,7
lnk306dg,8,11
ht1626,6,11
aon6414a,7,7
mfrc53101t,5,6
8288,30,2107
cat4026v,9,35
lm324l,7,20
opa2277pa,8,21
sn65lv1023,7,9
jy2608,7,47
adm232,7,13
6747,40,620
sgm7222,5,13
3da87,6,27
a3977sedt,7,9
fr3709z,7,24
ad8021,7,20
lm2585s,6,23
blm21p221sn,7,11
max4373,7,14
btw691200,7,28
25l8005m2c,8,13
bzt52,3,12
an8037,9,21
tlv3201,6,12
25eit,7,15
tl497,7,14
lm3940,7,16
lm2879,7,11
fsbb30ch60,8,18
pcf8563ts,5,5
mic5235,6,8
xc0900p,4,5
tpc8129,9,13
ld33v,6,16
tl084ac,7,14
xcf,58,1343
cs5381,4,20
hs0038a,5,12
k8a65d,6,46
682j,6,52
vcbo,7,68
p8008hv,6,10
zxct1009,6,8
in4728,7,40
mbr10150,6,18
esda6v1w5,6,10
byw36,7,29
ru4yx,6,25
epcs1,6,38
ucc3803,7,13
fr309,6,58
r4000,7,237
ta1219an,7,17
la76932,8,54
c92m,6,37
oz9967,6,31
r0805,8,46
me2345a,6,19
max4072,6,10
b130,6,415
msp430f135,6,12
tps79533,4,9
ht7050,7,25
11f02,5,34
335k,5,37
ucc27321,6,22
uln2083,5,14
ad7822,7,19
mk60dn512zvll10,6,6
stm32f103c6t6,6,13
l6201,6,18
pt7313,5,44
tlc0838,6,10
msp430f147,6,13
as339pe1,6,14
a6628sedt,6,12
tps63001,6,13
pic16f914,6,22
njm2762,6,9
fdd86102,6,18
az324m,3,11
tlv5614,6,25
adg3308,5,17
op90,6,224
bta40600b,7,25
vk3224,6,25
74hc688,7,16
fdd8447l,5,26
ad8400,7,24
4n28,6,14
ma3810,6,41
aduc,165,732
j476,6,41
tda8566,7,23
pic16f677,6,19
ad680,7,23
lm565,7,33
adr02,6,8
uc3526,6,23
si9435,6,11
hx1188,5,17
bm15a,6,144
10d221k,6,11
adt7410,8,18
7044a,0,14
cm8870,6,11
ml5238,6,76
s29gl128p,6,26
lm78l12,7,13
lm22670,6,20
tpc8111,7,19
xl6005e1,6,15
tb62726,6,15
220pf,6,95
32d431k,6,23
hd74ls32p,7,23
29f32g08cbada,6,15
acs715,5,9
bp9021,5,37
tl3843,6,58
bh4126,6,11
max1480,5,25
tps65930,6,20
24c32a,8,25
rtr6500,6,11
ad7541,6,16
cc1010,6,23
334j,6,113
mt3516a,6,30
si4435,6,21
bp3309,6,29
rtd2270l,5,60
ssl2101,6,21
cs1232,6,19
icm7218,6,12
2sd965,6,38
stm8s207s6,6,11
rt9955,4,134
lm4050,6,11
ref3040,6,14
ref3020,6,16
xr21v1410,6,14
cpc1230n,6,8
cpc1017n,7,10
at89s8252,6,13
tef6606,6,17
hy57v641620hg,6,6
25q40bt,6,7
en25f16,4,13
7812a,6,32
iw3602,6,12
lm351,6,14
hcpl2531,5,8
ad7400,6,19
ar0140,6,16
lm4880,6,15
ds2460,6,23
rc4558,8,111
bit3102b,7,10
njl5303r,6,6
4863g,6,12
am5888,7,16
ov5653,6,14
9997gh,6,29
irf44n,6,22
ht48r30a,5,18
mx25l4006e,6,10
25q32fvsig,7,23
m25p32,6,16
kp10a,6,29
bld128d,6,39
sb160,9,67
shindengen,7,50
278r05,7,34
ke440a,0,1
ll4148st,7,13
bd442,8,10
lg5641ah,6,44
ob3330cp,6,19
1n5402,4,29
tps70151,6,13
k4t1g164qe,6,10
mx25l3206,6,18
icl7660s,8,20
tps79301,6,8
ad7506,6,31
irfz24,7,35
mst6m16,6,80
ncp3063,6,35
skhi,9,41
sn65lbc184d,4,13
ad8001,6,27
bav21ws,6,20
rt8009,5,8
ba9741f,6,27
ob3306qp,7,37
oz9998agn,6,66
mp1009es,5,29
ss1091,6,10
cm44,8,20
dtc143ze,6,15
s8211,5,11
strf6654,6,33
sn74hc32n,7,17
1n4736,7,17
1n4748,6,14
dac7513,6,9
nc7wz07,6,19
mc9s08aw16,6,12
sn8p2722,6,29
tlp152,6,22
tlp121,6,23
mp2143dj,5,8
as1015,7,74
aa33pc,4,12
in914,5,18
nup2105lt1g,6,13
lpc1768fbd100,6,17
sb3150,9,48
l6598,9,43
tw6865,6,23
la42102,8,29
kbj608g,6,32
gbj35m,6,10
k9k8g08u0e,5,15
nr5s5,6,17
pcm1801,6,6
adg884,6,11
h25t120,7,38
19n10l,6,8
skm100gb128d,6,23
ka2410,7,15
epm570t100c5,6,15
att7039au,6,10
ip178d,6,9
tda3681,6,27
aduc7024,5,9
adg1206,6,10
fm16w08,6,11
mst6m48,6,96
mp2565,6,21
mpx5100dp,6,16
1n4108,6,10
sn03acp,6,29
in5820,6,26
mfi341s2162,6,6
dcr010505,5,18
bd440,6,14
a1642p,6,8
uc2845bn,7,41
a102g,6,33
ao4496,7,9
k9f4g08u0a,6,18
k9f5608,6,21
k4b2g1646e,3,13
k4s561632,6,22
s470,6,320
opa2132ua,6,25
lp2980,4,8
lt1076,5,15
lt3845,8,19
LM2936MX,0,3
p17c,6,16
xc6209,5,19
pbl3717a,6,7
2sd820,7,18
trxcom,5,21
ep2c8t144,6,12
opa376,6,17
10n65mos,6,11
mc81f4204,4,12
378r05,6,15
tc4066,6,19
tyn816,7,14
mje13009,7,30
msp430f2272,6,22
ltc2400,6,54
88e1145,8,16
at45db081d,5,10
ep2c8t144c8,6,9
ln2054,5,14
cxd3172ar,6,8
w78e065a40pl,6,10
act512,5,13
tl062cn,6,16
lm12clk,6,40
bc847a,8,17
5532d,10,98
1s1588,6,10
la1787,9,90
tl064cn,5,20
lf411cn,7,31
tda7495,6,54
fqpf8n60c,6,11
ph302,6,62
rda5218,5,10
atmel218,6,10
hjr1,3,9
tea1753t,8,52
lm2592,6,10
nn5099k,6,31
mt9v024,6,14
at90s8515,4,33
fqa28n50,6,13
ucc29002,6,19
top247y,6,25
irfp4110,8,25
ln1f08,8,56
p0080sb,6,15
max263,6,23
74185,6,97
yg865c10,9,24
s25vb,5,26
wt751002,6,41
ta7796p,6,19
mt6622n,6,26
kt0830eg,6,40
bothhand,6,13
tda19988,6,10
hcpl0611,6,8
bq24103,6,8
em78p153snj,6,12
max6325,6,12
irf9z34,6,24
irfr,132,442
2cw53,6,31
mc908,7,37
485een,6,9
tc3582,6,15
s6025l,6,45
tda8843,7,65
hs2260ar4,6,43
upg2214tb,6,11
sg6105adz,7,20
tl949,6,37
ns4358,7,32
tlv2464,6,8
b100k,9,201
tlv2254,6,9
ad7894,6,9
sst39vf3201,5,8
ina326,6,21
ina193,6,22
2sd1047,4,27
sd4840,6,22
c2334,7,44
d78f0526a,6,13
tgs2611,6,25
bu941p,6,9
88e6071,5,12
vsc8641,6,6
uc1842,6,15
utc358,7,50
stm8s903k3t6,6,13
dac8501,6,22
ke33ca,0,1
lm2567,6,23
r9118d,7,38
15eth06,6,15
3842a,8,101
si4133,6,42
zr36966pqcg,6,14
op213,6,26
op113,6,25
op282,6,22
74f245,6,13
top244y,4,33
max706resa,6,9
tsc7106,6,31
75652,14,44
ph2369,5,9
tps5430dda,6,25
hef4066bt,6,24
78m06,8,24
bc516,6,14
mc14lc5480,7,10
tlc2274c,6,9
rtr6285a,6,9
p87c591,6,17
74vhc125,6,11
gbl408,5,9
ir2112s,7,35
max17126,6,38
8206ba4,5,34
w9412g6kh,4,14
si4731,6,12
sn74141n,6,7
td33c,6,8
4n36,6,21
jcs7n60f,6,25
dm0365rb,6,10
25q32b,6,15
2sj471,6,18
mdd4n25,7,31
1n4738a,7,28
23n50,6,51
mc96f6432,7,38
12dc,6,157
tlc2272cp,6,14
rtl8211b,6,10
cj2305,5,26
fm24cl16b,5,12
2.4576,6,11
3s0680rf,6,28
lm2423te,7,22
me60n03a,6,15
rtd2674u,6,33
str6556,6,44
3843a,7,40
bq24745,6,28
34167t,6,14
m3006d,6,65
tcd1501d,6,20
tda7415,7,40
stm32febkc6t6,6,15
pfv2,7,13
ec12,6,164
thgbm5g5a1jbair,7,13
at91m40800,5,13
74hc126,6,35
89c54rd,4,18
25aa1024,4,7
xc0900a,5,8
sfh506,2,2
slf7045t,6,21
tps560200,6,10
str6754,6,22
lc4064v,6,21
rt9045,6,13
rt9293bgj6,5,6
p14nk50zfp,6,19
74ls14n,5,17
x9312,5,43
ak2117,6,13
ac30f,6,15
ad548,6,12
adl5391,6,12
as2830,5,16
om8371,7,63
pt4501,6,29
20n03,6,20
hcf4017be,7,28
hcf4017,7,29
hcf4069,6,19
lm311n,7,25
ncp1217,6,27
alc5633,6,7
saa7824,6,21
ipw65r041cfd,6,7
uc3842bn,6,21
bl0930,7,32
ta7291,7,13
ar1021x,5,35
acp2727,6,13
4013bd,6,24
25q128fvfg,6,17
474j,6,165
tea3718,6,14
sda150aa80,6,21
ax2002,6,18
aw8010afcr,6,6
bc847bpn,6,9
cr03,7,107
strx6769,6,34
spx2954,2,7
tas5611a,6,43
14d560k,6,13
sn74hct245,6,10
vca610,6,23
7026b,5,7
5351,30,2327
ad7893,6,9
24c08a,11,46
wgi210at,6,12
atmlu,47,429
bzx84c12,6,11
hy5du561622etp,5,9
2sc2275,7,19
16f883,4,13
29f4g08abada,5,8
bta136,5,27
dl0165,7,26
ds2430,6,17
2sa1815,6,8
tqp3m9008,6,12
mcp6044,4,10
klm4g1fe3b,6,11
gma301,5,14
w78e52b,6,11
sr204,6,24
irfs640a,6,16
bdw93c,6,26
b1261,6,86
gs1085ld,7,20
34063ap1,7,29
4053bp,6,18
ht7038,4,63
irfr9024,5,13
arcolectric,7,22
p0603bdg,6,13
nau8814,6,12
stm8l051f3p6,6,33
sn74ls04,5,31
ch432t,7,22
mc145018,6,7
tle6208,5,10
2sb1184,6,11
2sb1204,5,12
2sc1845,7,22
2sc2482,6,17
2sc2770,2,9
07100rl,6,22
pd333,6,14
1040m,4,30
rtd2120,5,56
fhp730,7,41
gs069,6,38
sgw25n120,6,40
apl5912,7,12
atmega169pv,6,5
sk8060,6,19
ksz9031rnx,6,20
l6563h,6,20
lm3480,3,7
at26df321,6,6
ls20a,6,72
s9keaz128amlh,8,11
as5145,6,14
mm8130,4,6
ap7362,8,21
ft6236,6,40
124dm,5,77
tcs34725fn,5,6
ad8639,5,17
p6ke150a,5,19
p6ke200,6,41
loc111,6,18
saa7121h,4,9
tms29,6,57
sp490,7,24
ltc1968,4,13
ltc6900,4,7
jrc4560d,5,30
njm4558,6,40
13n65,6,17
74hc590,6,13
pic16f722,7,20
n65,6,404
40af,8,67
tc787ap,6,28
cx93510,5,11
ad7687,6,12
bts282z,6,13
bu2527,7,19
cr6224t,6,50
mpx2100,6,18
qsc6270,6,11
rf9812,6,20
op285,6,14
op07aj,6,22
opa134pa,6,18
mtfc4gacaaam,6,7
mtfc4gacajcn,6,6
fr220n,7,18
hs8269s,6,18
hy27us08121a,7,13
bcm5221,6,11
ht46r066b,5,21
cd4041,5,17
p40nf03l,6,10
pt26,6,23
1m0265r,6,12
bta80800b,6,6
fsbb20ch60c,6,10
sc1271k,5,26
sqt,9,551
ds2432,5,16
n03a,5,20
2sk1794,5,14
c2169,4,30
ap3842,5,50
fsbb15ch60,7,16
mc9s12g,5,93
a1859,5,147
kp20,4,70
lm3480im3,4,5
lm323,8,26
max5541,5,7
lp6482,5,12
tl3116,5,23
sn74hc244,5,15
lm258n,6,19
l9170,4,59
sn74lvc2g14,5,12
cne3,3,6
nce60h15,6,12
n32903,5,50
stm32l051c8t6,5,20
bap50,1,4
15pu,3,9
a4949,3,10
bcm6332,5,8
pcm5101,5,27
ataes132a,5,8
mp2122gj,4,9
ir2108,7,21
a1042,4,49
smaj18ca,5,9
adc0808ccn,5,7
sn74lvc07ad,3,6
freesca,5,17
63723,27,99
tda4862,5,13
l292,5,27
7mbr75u4r120,5,8
aic1519,3,6
xc6slx150t,5,20
mcp601,5,32
mc7915,3,10
smda05c,2,3
8s003f3,3,26
sta369,4,16
ba10393,8,16
2801.4,5,149
lm117hvh,5,14
sm8s33a,5,16
ao4423,5,16
lm311h,5,8
4558dd,4,37
ad8369,5,23
mt48lc32m16a2p,4,5
az1117ch,3,11
scds104r,2,7
w25q128fvsig,5,18
sn74lvc1g17,6,9
30t2r,4,12
kbp06,6,15
5943,5,602
832ha,3,15
m190a1,3,61
2a280z,4,18
lv2843ddcr,2,6
zt3232leen,4,8
mp2161gj,2,9
jrc2115,4,14
lm317g,3,18
atmega164,4,7
cd4081bm,5,14
m95640,4,11
hy60,4,26
mp2145gd,3,4
21vgc,2,4
hsmg,4,26
ly5056,4,10
tlp715,2,16
ads1232ipw,2,7
al6030,4,10
an7805,4,33
tms9914,4,6
stk4191v,4,25
ds90lv047,3,14
3581j,4,14
uln2003af,3,5
wtr2965,7,45
bcm47511,5,7
gs1010,5,27
a7p,5,268
byv29x,6,14
dm7407n,6,13
7485n,5,11
mc34064p,3,4
14538,58,181
uln2204,5,67
kmn5u000zm,4,5
buf634u,6,12
m51301p,6,11
sst25vf040,5,6
60cpq150,5,12
sw337,5,53
tdf8599,6,18
PSS15S92F6,5,8
lan8742a,4,31
bit3368,5,29
fda59n30,5,11
tl594c,5,16
qfe2101,6,17
bcr12lm,5,15
adm2682ebriz,6,6
irfp4232,6,21
an7062,5,56
74lvc4245apw,6,8
lm2576d2t,3,3
stm32f303cbt6,5,7
m65830,5,15
bh1414k,5,12
xc6204,4,18
tlk3118,5,7
fdc638p,3,5
mc96f6432q,6,15
mdf7n60b,6,22
cd4051bc,5,9
hcpl3140,5,10
A6251,5,63
2n6509,5,40
sst25vf,4,23
11961,27,88
q2n2222,7,47
75176a,6,23
cr6850,4,55
pa85,5,39
k24c02,5,22
f25jz51,6,46
ta3020,5,27
tda8932btw,5,10
tdh6301,6,14
sn75173,5,5
cs493292,3,8
opa358,5,6
max942,5,11
a1306,5,42
2sc4672,5,19
1cz41h,5,15
sd6952,4,9
m37512,5,40
tps334,5,12
sp491,5,22
tl084acd,6,20
mpc8308,5,29
ad9650,6,13
lm4811,5,12
sg6848,5,24
rt8841,5,19
str6753,5,48
aot470,5,9
mt48lc2m32b2b5,2,3
4242dt,6,28
ads805e,5,13
sn74hc14d,5,15
sc51p0304,5,11
2842b,6,59
an1603,5,8
sc431,5,8
dac7744,5,14
adv7127,5,12
pr4538dw,4,15
ob3396,7,28
mc2539,5,15
sb140,6,30
lm2954,5,8
fr3711z,5,14
73t02gh,5,10
ams1086cd,3,4
mt9m111,5,7
ta8759bn,7,34
51r0,5,22
tda8174,5,55
pam2863,5,9
fh12a,4,8
toyocom,6,7
2114p,3,15
cd40174,5,21
utc34018,5,21
utc324d,7,29
utc2411,5,13
cd1622,8,26
74lvc1g08,5,8
mmbt2907a,5,25
74ls224,6,16
adxl203ce,6,7
ah277a,6,23
bq32000,5,12
p89lpc932,5,10
g15n60,5,22
sil9292,5,10
48pin,5,88
sr510,5,82
tca8418,5,23
1n4750a,5,11
op4177,5,17
adis16355,5,6
fan7388,5,24
dmv1500sd,6,19
ad800,6,123
hl2202,5,16
1n5918,5,7
mt6630,6,74
max532,5,7
kf128,4,108
p89v51rb2,5,7
dm0465,5,47
tl718,5,21
al422,6,28
me6208,5,8
at24lc02,5,10
upc2581,5,96
imp810,6,15
mp4026,5,13
aqv212,6,18
5d28,5,53
2sk30atm,4,15
ad8251,5,8
ss441,3,21
ad5725,5,14
db157s,5,12
ld7536rgl,6,10
max504,6,17
ad9248,5,16
max275,5,54
1025dr,1,5
tm21p,4,9
d2516ec4bxggb,6,15
bk5823,5,13
mx25l8005,5,13
74hc4060d,4,13
lm329,5,16
md1803dfx,5,25
l9349,6,22
tlp2309,6,13
k20a60u,5,25
aic2857,7,13
ltc1624,5,16
us2d,5,12
buz91af,6,16
ap89341,5,12
p3056ld,5,18
pic16f1934,3,13
ice3b1565,5,16
2sk386,5,16
ap8910a,5,7
max856,5,6
drv8800,5,15
fm1715,5,18
mdd1752,6,17
ob3362,5,34
uc1843,6,32
a358f,6,29
tlc27l4,4,14
l339,5,50
2cu2b,5,31
sm5262,5,5
25lp,2,32
fr257,5,11
n5551,6,44
asp0903,5,9
sn74ls244,5,12
at93c56,5,11
264pn,5,20
ixfn,35,101
tea1523p,7,20
zjy2401,5,6
tas5706,7,44
tny255pn,6,13
2939xp,5,58
adis16365,5,15
k24c32,4,34
tea1753,7,22
md2202,4,15
irfp450a,5,17
opa4277pa,5,9
sf22,4,68
tl592,5,5
tpc8017,5,16
lm2700,4,9
isl6262,5,21
isl29003,5,15
bu4522,5,10
at91sam7x,5,16
alc5633q,4,5
c16081,5,16
p89c52x2bn,5,7
cd74hc4046,5,13
zt3243lfey,5,8
kbpc50,3,23
32jt,3,8
bu2527ax,5,12
tsl257,5,10
aqv258,5,12
bta316,5,38
ad5241,5,10
4435bz,5,8
24ds,3,35
act8846qm490,5,6
ad5300,4,30
bu2520af,7,10
48s05,5,16
si2323ds,5,11
el7212,5,7
viper16,4,32
2n3094,6,28
25q64fwsig,5,17
f540ns,5,26
max3002,5,11
ca324,5,18
ad722,5,12
lm5002,5,20
ns4248,5,26
cd4093bcn,6,11
tps51123,6,19
ad797an,3,39
ca358,5,19
max518,4,44
2sk1016,5,22
2sk1317,5,11
ta8246,5,42
l5010,5,7
mt8jtf12864hz,3,3
lp3995,1,10
m1661s,4,9
m1j43,6,41
kn3904,5,5
2sc1972,5,23
6861aaq,5,20
ad669,5,7
ad8571,4,11
adv7171,5,9
opa2652,5,6
l6591,5,14
4275,84,1084
ad8672,6,12
ad9862,5,7
25aa320,5,6
rct433,6,83
78l10,5,14
fan4801,7,24
2sk3569,4,10
bc857c,5,14
bd9884fv,6,13
ads1216y,5,6
ads7852,5,7
fa5531,5,14
fusb302,5,63
acm3225,4,9
sn74lvc1g3157,5,9
rtl8271b,5,8
sd4844,5,13
tl061cp,5,9
hef4528,5,14
ad7812,5,9
fa5311b,5,13
ucc37321,5,9
up6203a,5,17
ina128u,7,20
epm570t144,5,11
74ls08p,5,10
15n20,5,150
25v100uf,5,56
4023,33,2031
74lv4052,5,7
h5ps1g63kfr,5,7
top234,6,30
top248,5,125
74hct00,4,11
xc6slx100t,6,15
lis2dh12tr,3,12
3314g,5,20
irfs4115,4,9
irfs3607,3,9
rt8020,5,5
sgm6014,4,10
si2323,5,8
utc3842,7,61
as2830at,4,4
as5045b,4,13
tps63000,4,32
jhd162a,5,25
05s05,4,17
75158,7,45
2sk214,5,46
wt7525,5,44
bq27441,5,15
cs10n65f,5,18
s12g128,4,40
md8002a,5,44
74ls85d,5,21
dsp25,3,14
2QS03G,7,24
d35sb100,5,9
me7660,5,18
2955g,6,37
ame1117,5,11
ba6849fm,4,5
ths4631,5,6
sgm8542,5,7
t495,5,51
b2412s,4,8
bc548c,10,30
ld7790,5,20
upg2179tb,5,10
molex51021,3,10
p0080sc,5,11
ps1045l,5,14
t28a,5,22
pby201209t,5,14
ftp11n08a,6,25
em78p458apj,3,6
vnh5019a,3,5
0603cs,5,14
c8051f381,5,7
epm3128a,5,13
ft24c02a,5,16
fdd8896,4,6
ta8221h,7,21
lm4731ta,5,15
2ffg900,2,4
fm24cl64b,1,8
g4ph40ud2,2,6
max1993,5,20
me08n20,5,19
3314j,4,22
sn74hc165n,5,16
tc4422a,5,7
dspic30f6010a,5,10
3386p,2,11
tlv1117lv33,6,11
skm100gb123d,5,17
hef4046,4,18
ht46f47e,5,13
31dq,6,15
lp2950cdt,3,6
mcp6041,4,6
pic32mx795f512l,5,6
mcimx6q6avt10ac,3,8
sky65709,3,6
bcr16cm,5,8
hhc67e,6,21
mje15031,6,19
mje15034g,4,9
max8724,6,8
sm6136,5,23
ti7128,6,11
6118a,4,13
me6206a33m3g,5,8
me9435,5,30
mg87fe2051ae20,6,16
sn74ls373,5,11
mcx314as,5,14
sp3222e,5,13
sod4007,5,18
atmega48v10pu,5,7
28c16,6,15
efm8bb10f8g,5,13
p1015,5,114
TLV2231,6,8
1n5352b,4,6
tw9900,5,21
sca3100,3,22
87222,11,51
tc358779xbg,5,5
l7805c,7,42
24s12,5,47
40175,10,78
sil9233,5,5
5821,18,1507
2n5087,5,11
sn74f00n,6,8
7404n,5,38
w25q80dvssig,4,7
up0108ama5,2,7
c741,5,21
05n2r4gt,3,4
ak09911,5,19
cp2123st,5,6
lc863528,4,24
ltc6803hg,5,9
817s,3,29
ps22a78,3,8
pe65612,5,12
kmz41,5,20
pss30s71f6,7,10
lhi958,4,11
lmc555,5,61
mc14574,6,8
lm10,5,129
klm8g1we4a,4,5
hef4021,5,11
emc1412,2,2
sb10100fct,5,12
op02,5,33
pic32mx250,4,5
irfbc30,5,17
mdt2005ep,5,13
sn65hvd75dr,5,5
ad1862,6,45
ltc4007,4,7
opa241,5,5
29f32g08cbaaa,5,11
mp2225,5,8
spmc65sf112a,4,7
8155h,8,34
e09a54ra,5,6
af2301p,5,8
tle5010,4,10
p0102,8,692
mn1874033,5,7
ad5360,5,11
rt63365e,6,18
sf1006g,6,10
sf10a600hpi,5,11
9302b,5,41
m55302,3,18
max5885,5,8
tb6575,5,12
bcm4751,5,6
m16jz47,5,32
jx15020gp,5,7
apm4568,4,7
blm21,5,10
lmf100,5,22
mxl603,5,12
at86rf233,5,11
50195,30,160
ka7915,4,40
dfn5x6,4,21
adc0805,5,21
ts4140,5,16
ma6116a,5,27
em9301,5,8
sy7203,4,8
lmv931,5,6
fz1500r33he3,5,10
bq24157,5,14
sne2,4,9
a25q32,4,12
smaz,12,73
sky85303,4,10
rt9018b,5,18
imx178lqj,4,9
30ctq100,5,7
sn74avc8t245,4,8
h5815d20a,7,25
mcp4,5,10
bu4094,5,8
rb160va,4,5
24lc01bt,4,6
irfb3006,7,11
st8024cdr,5,9
bzx55c,6,20
mn34220,5,12
esd5z7v,3,3
ata6625,4,5
gd25q64csig,5,9
49lf004b,5,10
vhf15,0,1
mcp9700at,4,4
sl11,5,110
2mbi1400vxb,5,7
042n10n,6,16
p6ke27ca,5,14
am5888sl,4,14
ke250a,0,2
ldt565630t,5,5
ce8401,5,5
dap002,5,14
n25q512a13gsf40g,5,8
map3201,5,17
hef4094b,5,7
mp3910,7,13
upc494,5,13
w79e632a40pl,5,7
ls7232,5,9
st1117,5,14
spx5205m5,3,5
abs07,4,10
st7282,4,13
16f887,2,41
cd4016be,7,14
ir4428s,5,9
acl3225s,1,4
k4b4g0846d,5,14
93lc56,5,9
adm202e,5,10
bq7693003,5,13
zl38040,5,8
74f14,5,11
rf7196d,5,9
ta7303,3,10
mic4427ym,5,6
1072t,1,8
3224j,4,11
am29f032b,5,7
uc3844n,5,24
md25d80,5,11
1n4748a,5,10
mp2303adn,4,13
ao3406,5,10
rtl8197dl,5,30
nl27wz04,4,9
bfg135,5,6
mmbd4148se,5,15
mjd112,7,21
opa349,5,9
cd4050bm,5,6
mpr121qr2,4,6
ixdn604pi,2,7
mb8516,7,16
ocp8128,7,25
cl21b104kbac,5,9
at42qt1011,4,7
smbj20ca,3,18
aat11732,5,8
aat3110,4,7
pmmt3904,5,5
dsi45,3,4
hb6293a,6,8
cn3705,5,34
m55310,8,11
cs2105,3,7
xcf02s,5,10
rn5t618m,5,13
40rr22,4,115
sa604,2,38
an5195k,5,13
dip18,5,39
mega32,4,76
my2j,5,36
ad9984a,7,14
74hc21,5,19
88f6,3,12
91811,5,105
6r099c6,6,13
ht7036,5,11
a3020v,5,24
tmpc1004h,5,6
lm1575,6,11
esd9n5bm,4,4
rd15,5,38
cm6901,5,78
10zsxi,2,7
sw475,5,63
m51977p,3,23
cdrh124,3,5
kbl606,4,8
tsumv69xds,5,29
fsbb15ch60f,5,16
adm3053brwz,5,16
sy8032,5,7
mxt449t,5,8
2mbi100va,5,7
txy8205a,6,13
lm2907n,6,25
a6h,5,107
2armz,1,4
dcp010505,4,9
4541,116,1182
sg6516,6,10
ltc4006egn,4,5
apm4953kc,4,6
m51544al,5,9
pic16f54,4,47
tda1545a,4,17
lm2902d,6,13
gsl3676,5,17
max490mja,5,10
che1270,1,2
24c64n,4,12
lcmxo3lf,3,4
lm2904dr,3,16
sy8009b,3,14
mmbt4401lt1g,4,7
lt4356ims,4,4
top264kg,5,25
sn65176bdr,5,8
bar63,0,0
kds184,1,6
1200arz,6,9
mp1495dj,5,9
310ss,4,119
hl2205s,4,11
fb38n20d,4,41
sma6853m,7,20
cadeka,5,14
lmc6482in,5,5
psmn009,5,8
bby31,5,7
44ba201c,3,17
fs312,5,26
tda7073,8,31
max662a,4,9
smcj26ca,5,5
MC14585,8,15
up1514q,6,28
fdc658ap,5,17
atmlh716,5,14
sw442,6,33
h5gq1h24bfr,5,11
eg24a005s,5,10
f9530ns,4,12
mp2459gj,4,12
pcf8582c,4,6
tgl40n120,5,7
kavhd,6,78
bab1,3,14
am26ls32acn,6,10
is01050,4,15
adc8032,6,57
rb521s30,4,12
11f60xe,5,13
mdd1653,5,12
tda7491hv,6,21
fan7527,5,24
74hc93,4,11
bl59s10,1,7
p540,6,159
rs406l,5,13
9022,60,2240
z8d168,4,8
cat1021,5,7
max13485,5,17
hef4027bp,5,11
m430f5438,5,13
m430f448,5,11
m430f1612,5,6
pt7c4337,5,9
d15sb60,5,15
n79e825,5,15
sx1305,5,7
pi5v330,5,14
lt1021,4,18
a6019,5,35
tle4921,3,10
85t03gh,5,12
pj1084,5,5
dl4148,4,5
lv8549,5,18
xl6012,4,19
lm22680,5,6
ad7502,5,6
a3s56d40ftpg5,5,8
ap3776,5,19
am26ls32acd,6,10
tb10s,5,14
82574,18,952
ht7150a,5,11
ad9517,5,26
hef4001bp,7,14
ht82k95e,4,12
pga2500,5,7
apw7165,5,9
cxa1538,5,23
a3955,5,10
ad8420,5,9
ncf29a1,5,17
rt9173,5,15
ua7805c,6,29
kmfj20005a,4,6
lm747cn,6,18
29f64g08acme3,5,6
mp174,4,14
tps92210,5,6
ad8317,4,11
ac0603fr,5,16
74ls77,5,5
cx23035,5,11
33mhz,6,89
uc3865,5,13
tl003,5,12
mic39102ym,5,3
rd07mus2b,4,11
tc4469,4,9
bga2709,5,6
lmc555cn,5,18
bca60,3,13
cm1213a,4,8
lc72135,5,6
imp708,5,13
9s12xep100,5,18
kbu1010g,6,15
tda5708,5,17
mc1413bd,4,11
